Address,City,State,Zip,Latitude,Longitude
1925 S TIMBERLINE RD,FORT COLLINS,CO,80525,40.56234,-105.04102
2602 S TIMBERLINE RD,FORT COLLINS,CO,80525,40.55225,-105.03756
2255 MIDPOINT DR,FORT COLLINS,CO,80525,40.56488,-105.03693
3501½ E PROSPECT RD,FORT COLLINS,CO,80525,40.56392,-105.0115
3501½ E PROSPECT RD,FORT COLLINS,CO,80525,40.56392,-105.0115
8805 N CTY RD 5,WELLINGTON,CO,80549,40.71327,-104.98158
7670 FIFTH ST,WELLINGTON,CO,80549,40.69643,-105.00187
7670 FIFTH ST,WELLINGTON,CO,80549,40.69642,-105.00185
7860 SIXTH ST,WELLINGTON,CO,80549,40.70062,-104.99957
7910 SIXTH ST,WELLINGTON,CO,80549,40.70087,-104.99932
8150 SIXTH ST,WELLINGTON,CO,80549,40.70316,-104.99937
8150 SIXTH ST,WELLINGTON,CO,80549,40.70317,-104.99941
8214 SIXTH ST,WELLINGTON,CO,80549,40.70446,-104.99924
8214 SIXTH ST,WELLINGTON,CO,80549,40.70453,-104.99933
4240 E CTY RD 66,WELLINGTON,CO,80549,40.72709,-104.99836
4240 E CTY RD 66,WELLINGTON,CO,80549,40.7271,-104.998
4240 E CTY RD 66,WELLINGTON,CO,80549,40.7271,-104.9984
8317 FIRST ST,WELLINGTON,CO,80549,40.7058,-105.008
8201 WELLINGTON BLVD,WELLINGTON,CO,80549,40.70422,-105.01234
3161 E CTY RD 62E,WELLINGTON,CO,80549,40.70306,-105.01838
1501/1525 BLUE SPRUCE DR,FORT COLLINS,CO,80524,40.60771,-105.07325
1301 BLUE SPRUCE DR,FORT COLLINS,CO,80524,40.60488,-105.07333
OLD TOWN SQUARE-EAST SIDE,FORT COLLINS,CO,80526,40.58763,-105.07512
OLD TOWN SQUARE-EAST SIDE,FORT COLLINS,CO,80526,40.58763,-105.07512
130 S MASON ST,FORT COLLINS,CO,80524,40.58619,-105.07861
121 N MELDRUM ST,FORT COLLINS,CO,80521,40.5879,-105.083
128 N SHERWOOD ST,FORT COLLINS,CO,80521,40.58842,-105.08333
127 N MELDRUM ST,FORT COLLINS,CO,80521,40.58855,-105.08329
220 N GRANT AVE,FORT COLLINS,CO,80521,40.58998,-105.08794
224 CANYON AVE,FORT COLLINS,CO,80521,40.58475,-105.08154
405 CANYON AVE,FORT COLLINS,CO,80521,40.58275,-105.0853
613 S COLLEGE AVE,FORT COLLINS,CO,80524,40.57956,-105.07796
120½ W LAUREL ST,FORT COLLINS,CO,80524,40.5788,-105.07837
240 W PROSPECT RD,FORT COLLINS,CO,80524,40.56829,-105.08098
240 W PROSPECT RD,FORT COLLINS,CO,80524,40.56772,-105.08087
317 W PROSPECT RD,FORT COLLINS,CO,80526,40.566,-105.082
317 W PROSPECT RD,FORT COLLINS,CO,80526,40.56634,-105.08161
1801 S COLLEGE AVE,FORT COLLINS,CO,80525,40.5631,-105.078
2849 S COLLEGE AVE,FORT COLLINS,CO,80525,40.54751,-105.07854
2150 CENTRE AVE BLDG E,FORT COLLINS,CO,80526,40.55905,-105.08116
2150 CENTRE AVE BLDG C,FORT COLLINS,CO,80526,40.5591,-105.082
2150 CENTRE AVE BLDG F,FORT COLLINS,CO,80526,40.55912,-105.08581
1405 W ELIZABETH ST,FORT COLLINS,CO,80526,40.57372,-105.10142
1709 W ELIZABETH ST,FORT COLLINS,CO,80521,40.57371,-105.10856
1905 ORCHARD PL,FORT COLLINS,CO,80521,40.57788,-105.11073
3156 RAMPART RD,FORT COLLINS,CO,80521,40.57693,-105.14964
1632 N OVERLAND TRAIL,FORT COLLINS,CO,80521,40.611,-105.132
900 N TAFT HILL RD,FORT COLLINS,CO,80521,40.59984,-105.11336
1600 LANCER DR,FORT COLLINS,CO,80521,40.59906,-105.1057
1600 LANCER DR,FORT COLLINS,CO,80521,40.59978,-105.10682
613/619 CONIFER DR #1-4,FORT COLLINS,CO,80524,40.60357,-105.06546
1206 SUGARPINE ST,FORT COLLINS,CO,80524,40.60378,-105.06445
631 CONIFER ST,FORT COLLINS,CO,80524,40.60356,-105.06464
625 CONIFER ST,FORT COLLINS,CO,80524,40.60346,-105.06505
1201 SUGARPINE ST,FORT COLLINS,CO,80524,40.60343,-105.06452
1200 SUGARPINE ST,FORT COLLINS,CO,80524,40.60344,-105.06441
1201 MUDDLER CT,FORT COLLINS,CO,80521,40.60344,-105.06341
1207 MUDDLER CT,FORT COLLINS,CO,80524,40.6038,-105.064
1200 MUDDLER CT,FORT COLLINS,CO,80524,40.6035,-105.06325
1206 MUDDLER CT,FORT COLLINS,CO,80524,40.60372,-105.06306
1201 MATUKA CT,FORT COLLINS,CO,80524,40.60354,-105.06235
300 1ST ST,FORT COLLINS,CO,80524,40.59188,-105.06702
615 COWAN ST,FORT COLLINS,CO,80524,40.57885,-105.06574
1000 E LAUREL ST,FORT COLLINS,CO,80521,40.57546,-105.06264
913 E LAUREL ST,FORT COLLINS,CO,80524,40.57719,-105.06174
913 E LAUREL ST,FORT COLLINS,CO,80524,40.57715,-105.0617
926 10TH ST,GREELEY,CO,80631,40.4218,-104.694
14518 CTY RD 64,GREELEY,CO,80631,40.45166,-104.78229
33623 WELD CTY RD 23,WINDSOR,CO,80550,40.3871,-104.757
1927 11TH ST,EVANS,CO,80634,40.3893,-104.709
1863 2ND AVE,GREELEY,CO,80631,40.4474,-104.696
205 MOUNTAIN VIEW RD.,JOHNSTOWN,CO,80534,40.4246,-104.723
1121 M ST,GREELEY,CO,80631,40.4501,-104.698
1707 RO,GREELEY,CO,80632,40.4494,-104.703
1399 N 17TH AVE,GREELEY,CO,80632,40.44939,-104.70198
1399 N 17TH AVE,GREELEY,CO,80632,40.4494,-104.70197
3928 WINDOM ST,FORT COLLINS,CO,80526,40.53217,-105.12285
3927 WINDOM ST,FORT COLLINS,CO,80526,40.5375,-105.12
3924 WINDOM ST,FORT COLLINS,CO,80526,40.53259,-105.12286
3923 WINDOM ST,FORT COLLINS,CO,80526,40.53255,-105.12286
3920 WINDOM ST,FORT COLLINS,CO,80526,40.5326,-105.12287
3919 WINDOM ST,FORT COLLINS,CO,80526,40.5375,-105.12
3916 WINDOM ST,FORT COLLINS,CO,80526,40.53285,-105.12283
3912 WINDOM ST,FORT COLLINS,CO,80526,40.53298,-105.12288
3911 WINDOM ST,FORT COLLINS,CO,80526,40.53306,-105.12286
3908 WINDOM ST,FORT COLLINS,CO,80526,40.53359,-105.12286
3904 WINDOM ST,FORT COLLINS,CO,80526,40.5336,-105.12286
3900 WINDOM ST,FORT COLLINS,CO,80526,40.53397,-105.12282
3812 WINDOM ST,FORT COLLINS,CO,80526,40.53396,-105.12283
3805 WINDOM ST,FORT COLLINS,CO,80526,40.5343,-105.12286
3804 WINDOM ST,FORT COLLINS,CO,80526,40.53452,-105.12284
3803 WINDOM ST,FORT COLLINS,CO,80526,40.53494,-105.12289
3801 WINDOM ST,FORT COLLINS,CO,80526,40.53497,-105.12288
2429 DALTON DR,FORT COLLINS,CO,80526,40.53487,-105.12225
2428 DALTON DR,FORT COLLINS,CO,80526,40.53487,-105.12225
2425 DALTON DR,FORT COLLINS,CO,80526,40.53487,-105.12225
2424 DALTON DR,FORT COLLINS,CO,80524,40.5377,-105.122
2421 DALTON DR,FORT COLLINS,CO,80526,40.53487,-105.12186
2417 DALTON DR,FORT COLLINS,CO,80526,40.53486,-105.12184
2410 DALTON DR,FORT COLLINS,CO,80526,40.53486,-105.12185
2411 DALTON DR,FORT COLLINS,CO,80526,40.53488,-105.12165
2401 DALTON DR,FORT COLLINS,CO,80526,40.53488,-105.12165
2403 DALTON DR,FORT COLLINS,CO,80526,40.53488,-105.12154
2406 DALTON DR,FORT COLLINS,CO,80526,40.53492,-105.12123
3824 DALTON DR,FORT COLLINS,CO,80526,40.53493,-105.1212
3820 DALTON DR,FORT COLLINS,CO,80526,40.53494,-105.12116
3817 DALTON DR,FORT COLLINS,CO,80526,40.53494,-105.12116
3816 DALTON DR,FORT COLLINS,CO,80526,40.5359,-105.122
3812 DALTON DR,FORT COLLINS,CO,80526,40.53494,-105.12116
3813 DALTON DR,FORT COLLINS,CO,80526,40.53494,-105.12116
3809 DALTON DR,FORT COLLINS,CO,80526,40.53494,-105.12118
3808 DALTON DR,FORT COLLINS,CO,80526,40.53504,-105.12097
3804 DALTON DR,FORT COLLINS,CO,80526,40.53522,-105.12071
3800 DALTON DR,FORT COLLINS,CO,80526,40.53525,-105.12072
3762 DALTON DR,FORT COLLINS,CO,80526,40.53527,-105.12064
3758 DALTON DR,FORT COLLINS,CO,80526,40.53526,-105.12064
3757 DALTON DR,FORT COLLINS,CO,80526,40.53527,-105.12064
3753 DALTON DR,FORT COLLINS,CO,80526,40.5355,-105.12
3754 DALTON DR,FORT COLLINS,CO,80526,40.53553,-105.12045
3750 DALTON DR,FORT COLLINS,CO,80526,40.53558,-105.12041
3746 DALTON DR,FORT COLLINS,CO,80526,40.53558,-105.12041
3743 DALTON DR,FORT COLLINS,CO,80526,40.53556,-105.12043
3742 DALTON DR,FORT COLLINS,CO,80526,40.5355,-105.122
3739 DALTON DR,FORT COLLINS,CO,80526,40.5357,-105.1204
3731 DALTON DR,FORT COLLINS,CO,80526,40.535,-105.122
3726 DALTON DR,FORT COLLINS,CO,80526,40.53612,-105.12039
3723 DALTON DR,FORT COLLINS,CO,80526,40.53612,-105.12039
3722 DALTON DR,FORT COLLINS,CO,80526,40.53618,-105.12038
3719 DALTON DR,FORT COLLINS,CO,80526,40.53652,-105.12039
3715 DALTON DR,FORT COLLINS,CO,80526,40.5365,-105.12042
3710 DALTON DR,FORT COLLINS,CO,80526,40.5366,-105.12038
3709 DALTON DR,FORT COLLINS,CO,80526,40.5366,-105.12038
3706 DALTON DR,FORT COLLINS,CO,80526,40.5341,-105.123
3705 DALTON DR,FORT COLLINS,CO,80526,40.53656,-105.1204
3702 DALTON DR,FORT COLLINS,CO,80526,40.53656,-105.12039
3701 DALTON DR,FORT COLLINS,CO,80526,40.53668,-105.12038
3633 DALTON DR,FORT COLLINS,CO,80526,40.53665,-105.12039
3632 DALTON DR,FORT COLLINS,CO,80526,40.53665,-105.12039
3629 DALTON DR,FORT COLLINS,CO,80526,40.53665,-105.12039
3628 DALTON DR,FORT COLLINS,CO,80526,40.53666,-105.12039
3624 DALTON DR,FORT COLLINS,CO,80526,40.5369,-105.12036
3621 DALTON DR,FORT COLLINS,CO,80526,40.53706,-105.12037
3617 DALTON DR,FORT COLLINS,CO,80526,40.5339,-105.125
3612 DALTON DR,FORT COLLINS,CO,80526,40.5339,-105.125
3616 DALTON DR,FORT COLLINS,CO,80526,40.5372,-105.12038
3608 DALTON DR,FORT COLLINS,CO,80526,40.53741,-105.12037
2320 DALTON DR,FORT COLLINS,CO,80526,40.5338,-105.125
2324 DALTON DR,FORT COLLINS,CO,80526,40.53763,-105.1204
2329 DALTON DR,FORT COLLINS,CO,80526,40.53768,-105.12073
2328 DALTON DR,FORT COLLINS,CO,80526,40.53768,-105.12073
2332 DALTON DR,FORT COLLINS,CO,80526,40.5338,-105.125
2333 DALTON DR,FORT COLLINS,CO,80526,40.53768,-105.12092
2336 DALTON DR,FORT COLLINS,CO,80526,40.53768,-105.12091
2340 DALTON DR,FORT COLLINS,CO,80526,40.53768,-105.12091
2405 DALTON DR,FORT COLLINS,CO,80526,40.53768,-105.12091
2404 DALTON DR,FORT COLLINS,CO,80526,40.5337,-105.125
2408 DALTON DR,FORT COLLINS,CO,80526,40.53768,-105.12102
2409 DALTON DR,FORT COLLINS,CO,80526,40.5377,-105.12105
2413 DALTON DR,FORT COLLINS,CO,80526,40.53769,-105.12129
2412 DALTON DR,FORT COLLINS,CO,80526,40.53768,-105.12132
2415 DALTON DR,FORT COLLINS,CO,80526,40.53768,-105.12136
2416 DALTON DR,FORT COLLINS,CO,80526,40.53767,-105.12179
2418 DALTON DR,FORT COLLINS,CO,80526,40.53767,-105.12179
3605 MEAD ST,FORT COLLINS,CO,80526,40.53747,-105.12217
3603 MEAD ST,FORT COLLINS,CO,80526,40.53746,-105.12216
3604 MEAD ST,FORT COLLINS,CO,80526,40.53747,-105.12219
3608 MEAD ST,FORT COLLINS,CO,80526,40.5375,-105.12217
3609 MEAD ST,FORT COLLINS,CO,80526,40.5375,-105.12217
3613 MEAD ST,FORT COLLINS,CO,80526,40.53723,-105.12215
3617 MEAD ST,FORT COLLINS,CO,80526,40.53698,-105.12215
3616 MEAD ST,FORT COLLINS,CO,80526,40.53699,-105.12215
3612 MEAD ST,FORT COLLINS,CO,80526,40.53688,-105.12215
216 N COLLEGE AVE,FORT COLLINS,CO,80524,40.5897,-105.07616
200 JEFFERSON ST,FORT COLLINS,CO,80524,40.59022,-105.0757
320 N COLLEGE AVE,FORT COLLINS,CO,80524,40.59161,-105.07631
400 N COLLEGE AVE,FORT COLLINS,CO,80524,40.59269,-105.07594
404 LINDEN ST,FORT COLLINS,CO,80524,40.59008,-105.07216
404 LINDEN ST,FORT COLLINS,CO,80524,40.59008,-105.07216
404 LINDEN ST,FORT COLLINS,CO,80524,40.59007,-105.07215
132 LAPORTE AVE,FORT COLLINS,CO,80521,40.58959,-105.07775
225 N COLLEGE AVE,FORT COLLINS,CO,80524,40.58959,-105.07775
209 N COLLEGE AVE,FORT COLLINS,CO,80524,40.58933,-105.07777
124 LAPORTE AVE,FORT COLLINS,CO,80524,40.58922,-105.07779
167 N COLLEGE AVE,FORT COLLINS,CO,80521,40.58817,-105.07796
155 N COLLEGE AVE #200,FORT COLLINS,CO,80524,40.58817,-105.07796
151 N COLLEGE AVE,FORT COLLINS,CO,80524,40.58801,-105.07804
123 N COLLEGE AVE,FORT COLLINS,CO,80521,40.58791,-105.0779
144-152 W MOUNTAIN AVE,FORT COLLINS,CO,80524,40.58763,-105.07849
144-152 W MOUNTAIN AVE,FORT COLLINS,CO,80524,40.58765,-105.07851
160 W MOUNTAIN AVE,FORT COLLINS,CO,80521,40.58771,-105.07859
308 W MOUNTAIN AVE,FORT COLLINS,CO,80521,40.5887,-105.08116
500 LAPORTE AVE,FORT COLLINS,CO,80521,40.58916,-105.08494
116 N MELDRUM ST,FORT COLLINS,CO,80521,40.58798,-105.08195
125 S HOWES ST,FORT COLLINS,CO,80521,40.58628,-105.08143
401 W OAK ST,FORT COLLINS,CO,80521,40.58552,-105.0831
315 W OAK ST,FORT COLLINS,CO,80521,40.58528,-105.08204
315 W OAK ST,FORT COLLINS,CO,80521,40.58528,-105.08204
217 W OLIVE ST,FORT COLLINS,CO,80521,40.58385,-105.07983
215 W OAK ST,FORT COLLINS,CO,80521,40.58472,-105.07963
205 W OAK ST,FORT COLLINS,CO,80521,40.58472,-105.07963
135 W OAK ST,FORT COLLINS,CO,80524,40.58513,-105.07812
140 W OAK ST #160,FORT COLLINS,CO,80524,40.58624,-105.078
125 S COLLEGE AVE,FORT COLLINS,CO,80524,40.58638,-105.07782
101 S COLLEGE AVE,FORT COLLINS,CO,80524,40.58672,-105.07782
125 W MOUNTAIN AVE,FORT COLLINS,CO,80524,40.58658,-105.07802
120 W OLIVE ST,FORT COLLINS,CO,80524,40.58467,-105.078
215 S COLLEGE AVE,FORT COLLINS,CO,80524,40.58467,-105.078
111 W OLIVE ST,FORT COLLINS,CO,80524,40.58388,-105.07803
323 S COLLEGE AVE,FORT COLLINS,CO,80524,40.58329,-105.07805
420 S COLLEGE AVE,FORT COLLINS,CO,80521,40.58284,-105.07653
330 S COLLEGE AVE,FORT COLLINS,CO,80524,40.58321,-105.07624
327 REMINGTON ST,FORT COLLINS,CO,80524,40.58338,-105.07622
238 S COLLEGE AVE,FORT COLLINS,CO,80524,40.5846,-105.07623
204 S COLLEGE AVE,FORT COLLINS,CO,80524,40.58528,-105.0762
152 S COLLEGE AVE,FORT COLLINS,CO,80525,40.586,-105.07623
OLD TOWN,FORT COLLINS,CO,80524,40.58623,-105.07623
OLD TOWN,FORT COLLINS,CO,80524,40.58623,-105.07623
OLD TOWN,FORT COLLINS,CO,80524,40.58653,-105.07623
OLD TOWN,FORT COLLINS,CO,80524,40.58653,-105.07623
207 MATHEWS ST,FORT COLLINS,CO,80524,40.58496,-105.07482
221 MATHEWS ST,FORT COLLINS,CO,80524,40.5845,-105.07485
300 REMINGTON ST,FORT COLLINS,CO,80524,40.58385,-105.07478
429 S HOWES ST,FORT COLLINS,CO,80521,40.58168,-105.0813
429 S MASON ST,FORT COLLINS,CO,80524,40.58193,-105.07923
412 S HOWES ST,FORT COLLINS,CO,80521,40.58225,-105.08013
400 S HOWES ST,FORT COLLINS,CO,80521,40.58257,-105.07985
400 S MELDRUM ST,FORT COLLINS,CO,80521,40.5828,-105.08199
525 W OAK ST,FORT COLLINS,CO,80521,40.58498,-105.08523
524 W LAUREL ST,FORT COLLINS,CO,80524,40.57856,-105.08573
320 W LAUREL ST,FORT COLLINS,CO,80521,40.57878,-105.08165
306 W LAUREL ST,FORT COLLINS,CO,80521,40.57885,-105.08168
306 W LAUREL ST,FORT COLLINS,CO,80521,40.57885,-105.08168
518 S HOWES ST,FORT COLLINS,CO,80521,40.5807,-105.0799
526 S HOWES ST,FORT COLLINS,CO,80521,40.58045,-105.07989
608 S HOWES ST,FORT COLLINS,CO,80521,40.5795,-105.07987
608 S HOWES ST,FORT COLLINS,CO,80521,40.5795,-105.07987
202 W LAUREL ST,FORT COLLINS,CO,80521,40.57839,-105.07907
1435 S COLLEGE AVE,FORT COLLINS,CO,80524,40.57838,-105.07905
228 W PROSPECT RD,FORT COLLINS,CO,80526,40.57842,-105.07903
304 W PROSPECT RD,FORT COLLINS,CO,80526,40.57841,-105.07903
304 W PROSPECT RD,FORT COLLINS,CO,80526,40.57841,-105.07903
304 W PROSPECT RD,FORT COLLINS,CO,80526,40.57841,-105.07903
111 W PROSPECT RD UNIT A&B,FORT COLLINS,CO,80524,40.57841,-105.07903
111 W PROSPECT RD UNIT C,FORT COLLINS,CO,80524,40.57841,-105.07903
1601 S COLLEGE AVE,FORT COLLINS,CO,80522,40.57841,-105.07903
1611 S COLLEGE AVE,FORT COLLINS,CO,80525,40.57841,-105.07903
1805 S COLLEGE AVE,FORT COLLINS,CO,80525,40.57841,-105.07903
2211 S COLLEGE AVE,FORT COLLINS,CO,80525,40.57841,-105.07903
2211-2407 S COLLEGE AVE,FORT COLLINS,CO,80526,40.57841,-105.07903
2211-2407 S COLLEGE AVE,FORT COLLINS,CO,80526,40.5784,-105.07903
2201 S COLLEGE AVE,FORT COLLINS,CO,80525,40.5784,-105.07903
2201 S COLLEGE AVE,FORT COLLINS,CO,80525,40.5784,-105.07903
121 E LAKE ST,FORT COLLINS,CO,80524,40.56843,-105.07619
1003 REMINGTON ST,FORT COLLINS,CO,80524,40.57386,-105.07635
1010 S COLLEGE AVE,FORT COLLINS,CO,80524,40.57376,-105.07632
108-110 GARFIELD ST,FORT COLLINS,CO,80521,40.57356,-105.07632
1008 REMINGTON ST,FORT COLLINS,CO,80525,40.57383,-105.07492
1104 REMINGTON ST,FORT COLLINS,CO,80524,40.57268,-105.07491
914 S COLLEGE AVE,FORT COLLINS,CO,80524,40.57516,-105.07633
706 S COLLEGE AVE,FORT COLLINS,CO,80524,40.57757,-105.07622
706 S COLLEGE AVE,FORT COLLINS,CO,80524,40.57758,-105.07622
650 S COLLEGE AVE,FORT COLLINS,CO,80521,40.57848,-105.07628
622 S COLLEGE AVE,FORT COLLINS,CO,80521,40.57928,-105.07631
523 REMINGTON ST,FORT COLLINS,CO,80524,40.5806,-105.07628
510 S COLLEGE AVE,FORT COLLINS,CO,80524,40.58116,-105.07627
608 REMINGTON ST,FORT COLLINS,CO,80524,40.57952,-105.07482
200 E LAUREL ST,FORT COLLINS,CO,80521,40.57846,-105.07489
620 MATHEWS ST OFFICE,FORT COLLINS,CO,80524,40.57901,-105.07309
1021 W CTY RD 78,WELLINGTON,CO,80549,40.81218,-105.09397
1080 W CTY RD 78,WELLINGTON,CO,80549,40.81271,-105.08631
624 W CTY RD 78,WELLINGTON,CO,80549,40.81276,-105.08654
514 W CTY RD 78,WELLINGTON,CO,80549,40.81362,-105.08393
15582 N CTY RD 15,WELLINGTON,CO,80549,40.81025,-105.07466
15570 N CTY RD 15,WELLINGTON,CO,80549,40.8103,-105.07473
15366 N CTY RD 15,WELLINGTON,CO,80549,40.80646,-105.07611
15068 N CTY RD 15,WELLINGTON,CO,80549,40.80385,-105.07608
428 W CTY RD 76,WELLINGTON,CO,80549,40.79884,-105.05711
610 E CTY RD 76,WELLINGTON,CO,80549,40.79729,-105.05492
1251 E CTY RD 76,WELLINGTON,CO,80549,40.7973,-105.05489
1536 E CTY RD 76,WELLINGTON,CO,80549,40.80011,-105.04889
1590 N CTY RD 72E,WELLINGTON,CO,80549,40.77578,-105.04798
1596 E CTY RD 72,WELLINGTON,CO,80549,40.7758,-105.038
12350 N CTY RD 11,WELLINGTON,CO,80549,40.76479,-105.03711
13237 LATIGO LN,WELLINGTON,CO,80549,40.7698,-105.10969
13256 STARRY NIGHT RD,FORT COLLINS,CO,80524,40.7609,-105.096
2000 W CTY RD 70,FORT COLLINS,CO,80524,40.75778,-105.11422
11550 N CTY RD 19,FORT COLLINS,CO,80524,40.75667,-105.09514
1199 W CTY RD 70,FORT COLLINS,CO,80524,40.75548,-105.09511
12245 N CTY RD 17,FORT COLLINS,CO,80524,40.76287,-105.09513
12405 N CTY RD 17,FORT COLLINS,CO,80524,40.76507,-105.09576
12024 N CTY RD 17,FORT COLLINS,CO,80524,40.76054,-105.09509
12050 SPOTTED PONY CIR,FORT COLLINS,CO,80524,40.75942,-105.09632
12139 SPOTTED PONY CIR,FORT COLLINS,CO,80524,40.75953,-105.09632
12053 SPOTTED PONY CIR,FORT COLLINS,CO,80524,40.76081,-105.09626
11927 SPOTTED PONY CIR,FORT COLLINS,CO,80524,40.76079,-105.09628
11809 N CTY RD 17,FORT COLLINS,CO,80524,40.75668,-105.09514
11720 N CTY RD 17,FORT COLLINS,CO,80524,40.75538,-105.09511
11562 N CTY RD 17,FORT COLLINS,CO,80524,40.753,-105.09335
11420 N CTY RD 17,FORT COLLINS,CO,80524,40.75297,-105.09333
11390 N CTY RD 17,FORT COLLINS,CO,80524,40.74974,-105.09515
11201 N CTY RD 17,FORT COLLINS,CO,80524,40.74809,-105.099
11201 N CTY RD 17,FORT COLLINS,CO,80524,40.74808,-105.099
1221 W CTY RD 68,FORT COLLINS,CO,80524,40.74032,-105.09669
1327 W CTY RD 68,FORT COLLINS,CO,80524,40.74036,-105.09933
1405 W CTY RD 68,FORT COLLINS,CO,80524,40.74037,-105.10086
1432 W CTY RD 68,FORT COLLINS,CO,80524,40.7361,-105.10116
1721 W CTY RD 68,FORT COLLINS,CO,80524,40.74082,-105.10725
1718 W CTY RD 68,FORT COLLINS,CO,80524,40.74082,-105.10725
10400 N CTY RD 19,FORT COLLINS,CO,80524,40.73044,-105.11441
9811 N CTY RD 19,FORT COLLINS,CO,80524,40.72727,-105.11455
1719 W CTY RD 66,FORT COLLINS,CO,80524,40.72596,-105.10525
1649 W CTY RD 66,FORT COLLINS,CO,80524,40.7259,-105.10613
2734 W CTY RD 66,FORT COLLINS,CO,80524,40.7352,-105.12802
2800 WINDSONG RIDGE LN,FORT COLLINS,CO,80524,40.73337,-105.12471
10216 MINERS LAKE RD,FORT COLLINS,CO,80524,40.73337,-105.12471
9401 N CTY RD 19,FORT COLLINS,CO,80524,40.71903,-105.11464
9175 N CTY RD 19,FORT COLLINS,CO,80524,40.71914,-105.11463
9248 N CTY RD 19,FORT COLLINS,CO,80524,40.71868,-105.10941
8920 N CTY RD 19,FORT COLLINS,CO,80524,40.71408,-105.11463
8907 N CTY RD 19,FORT COLLINS,CO,80524,40.71442,-105.11364
8865 N TAFT HILL RD,FORT COLLINS,CO,80524,40.71397,-105.11464
8864 N CTY RD 19,FORT COLLINS,CO,80524,40.71186,-105.11518
8739 N TAFT HILL RD,FORT COLLINS,CO,80524,40.71204,-105.11468
2497 W CTY RD 64,FORT COLLINS,CO,80524,40.70995,-105.12133
2661 W CTY RD 64,FORT COLLINS,CO,80524,40.71033,-105.1252
2829 W CTY RD 64,FORT COLLINS,CO,80524,40.71166,-105.13123
3021 W CTY RD 64,FORT COLLINS,CO,80524,40.71139,-105.13207
8716 N CTY RD 21,FORT COLLINS,CO,80524,40.70628,-105.1147
8285 N CTY RD 19,FORT COLLINS,CO,80524,40.7056,-105.11591
8275 N CTY RD 19,FORT COLLINS,CO,80524,40.70444,-105.11531
7914 N CTY RD 19,FORT COLLINS,CO,80524,40.70388,-105.11466
7901 N CTY RD 19,FORT COLLINS,CO,80524,40.70131,-105.11501
7875 N CTY RD 19,FORT COLLINS,CO,80524,40.69921,-105.11491
7755 N CTY RD 19,FORT COLLINS,CO,80524,40.69922,-105.11513
7760 N CTY RD 19,FORT COLLINS,CO,80524,40.69937,-105.11471
7229 N CTY RD 19,FORT COLLINS,CO,80524,40.69172,-105.11321
8026 N TAFT HILL RD,FORT COLLINS,CO,80524,40.69173,-105.1132
7405 N TAFT HILL RD,FORT COLLINS,CO,80524,40.69469,-105.11347
7401 N TAFT HILL RD,FORT COLLINS,CO,80524,40.692,-105.1132
7346 N TAFT HILL RD,FORT COLLINS,CO,80524,40.69405,-105.11318
135 MOUNTAIN AVE,BERTHOUD,CO,80513,40.3047,-105.076
503 42ND ST SW,LOVELAND,CO,80537,40.34945,-105.08617
1025 4TH ST,BERTHOUD,CO,80513,40.31142,-105.08002
1545 E 21ST ST,LOVELAND,CO,80538,40.4102,-105.04648
2118 CHELSEA DR,LOVELAND,CO,80538,40.41017,-105.04646
2856 E 1ST ST,LOVELAND,CO,80537,40.39281,-105.03616
2902 E 1ST ST,LOVELAND,CO,80537,40.39281,-105.03616
903 23RD ST SW,LOVELAND,CO,80537,40.39658,-105.03478
2968 Ariel Dr,LOVEALND,CO,80537,40.39657,-105.03479
915 S BOISE AVE,LOVELAND,CO,80537,40.38686,-105.05555
343 S MADISON AVE,LOVELAND,CO,80538,40.3892,-105.05916
813 S ST LOUIS AVE,LOVELAND,CO,80537,40.3847,-105.064
921 S ST LOUIS AVE,LOVELAND,CO,80537,40.38415,-105.06373
1167 RAVEN PL,LOVELAND,CO,80537,40.39167,-105.06225
868 E 7TH ST,LOVELAND,CO,80537,40.39841,-105.06532
445 E 5TH ST,LOVELAND,CO,80537,40.39698,-105.07067
1006 N LINCOLN AVE,LOVELAND,CO,80537,40.40188,-105.07251
1006 N LINCOLN AVE,LOVELAND,CO,80537,40.40188,-105.07251
705 E 6TH ST #1,LOVELAND,CO,80537,40.39701,-105.07091
418 E 3RD ST,LOVELAND,CO,80537,40.39388,-105.0714
224½ S WASHINGTON AVE,LOVELAND,CO,80537,40.38946,-105.07066
540 4TH ST SE,LOVELAND,CO,80537,40.38916,-105.06946
550 4TH ST SE,LOVELAND,CO,80537,40.38911,-105.06951
127 S MONROE AVE,LOVELAND,CO,80537,40.3916,-105.06856
816 E 1ST ST,LOVELAND,CO,80537,40.39196,-105.06699
881 SUNCHASE DR,FORT COLLINS,CO,80524,40.57751,-104.99541
887 SUNCHASE DR,FORT COLLINS,CO,80524,40.57732,-104.99554
893 SUNCHASE DR,FORT COLLINS,CO,80524,40.57714,-104.99571
901 SUNCHASE DR,FORT COLLINS,CO,80524,40.57693,-104.99587
917 SUNCHASE DR,FORT COLLINS,CO,80524,40.57664,-104.99609
941 SUNCHASE DR,FORT COLLINS,CO,80524,40.57622,-104.99622
949 SUNCHASE DR,FORT COLLINS,CO,80524,40.57617,-104.99624
955 SUNCHASE DR,FORT COLLINS,CO,80524,40.57593,-104.99625
961 SUNCHASE DR,FORT COLLINS,CO,80524,40.57593,-104.99625
